Customer_ID,Name,Age,Gender,State,City,Income,Income_Group,Education,Profession,Marital_Status,Family_Size,Spending_Score,Last_Purchase_Date,Total_Transactions,Total_Spent,Recency,Frequency,Preferred_Category,Mobile_App_Usage (mins/day),Website_Activity (mins/day),Customer_Lifetime_Value
b4d5365e,Utkarsh Savant,35,Other,Karnataka,Bengaluru,185254,Low Income,Undergraduate,IT Professional,Single,2,32,2024-01-26,182,171626,2,47,Education,8,40,20141.33
16ac8fda,Benjamin Brar,47,Female,Punjab,Amritsar,527087,Middle Income,Postgraduate,Business Owner,Divorced,6,70,2024-09-20,500,82000,253,25,Electronics,17,95,9587.88
dd77dcb3,Jhalak Bawa,52,Male,Tamil Nadu,Chennai,277202,Low Income,Postgraduate,Student,Divorced,4,4,2024-05-05,289,218484,235,48,Luxury Goods,117,48,100294.0
ed0bc4e3,Yahvi Pandit,42,Male,Tamil Nadu,Trichy,294685,Low Income,Undergraduate,Government Employee,Single,6,29,2024-10-26,437,106628,40,27,Technology,108,54,28097.68
2b83f197,Chaitaly Sami,40,Male,Uttar Pradesh,Kanpur,268706,Low Income,Others,Homemaker,Married,3,21,2023-11-18,500,330500,94,18,Food & Beverages,80,96,61683.12
323790bb,Harini Pathak,24,Male,Kerala,Thiruvananthapuram,485138,Middle Income,Undergraduate,IT Professional,Married,2,92,2024-06-13,373,341668,147,36,Travel,42,83,79272.38
2b43968c,William Prasad,60,Female,Delhi NCR,Gurugram,891380,Middle Income,Diploma,Student,Single,2,4,2024-07-13,7,3535,318,36,Education,46,37,1036.08
7a476768,Zinal Murthy,45,Other,Gujarat,Surat,736337,Middle Income,Others,IT Professional,Single,1,88,2024-08-22,280,107240,69,10,Electronics,82,63,49062.33
e3f7c1ff,Krish Chaudry,57,Female,Gujarat,Ahmedabad,158422,Low Income,Postgraduate,Business Owner,Single,7,75,2024-08-31,386,353962,167,45,Luxury Goods,13,74,157390.12
7df1f526,Harshil Taneja,69,Male,Gujarat,Ahmedabad,617233,Middle Income,Undergraduate,Homemaker,Married,6,34,2023-12-03,264,119856,324,13,Luxury Goods,98,15,12911.67
60dafd5e,Indrajit Sami,38,Female,Punjab,Chandigarh,4862504,High Income,Others,Student,Single,3,9,2024-02-28,279,51057,21,40,Entertainment,19,113,21810.35
f34a41b1,Logan Ramanathan,37,Other,Karnataka,Mysuru,160651,Low Income,Diploma,Student,Divorced,8,90,2024-02-20,180,80460,97,18,Electronics,92,30,32372.86
2d1bc1d4,Arjun Soman,53,Female,Gujarat,Rajkot,3141030,High Income,Undergraduate,Homemaker,Divorced,4,15,2024-01-16,223,140713,86,19,Healthcare,114,48,66300.29
9fee5cab,Chandran Sant,65,Other,Maharashtra,Mumbai,3993053,High Income,Diploma,Student,Divorced,4,98,2024-04-21,137,74939,239,23,Clothing,11,7,16858.21
e57facb1,Nilima Varghese,33,Other,Maharashtra,Nagpur,1148956,Middle Income,Postgraduate,Government Employee,Married,8,98,2024-10-16,48,23952,311,5,Technology,24,85,5568.13
5f2c962d,Rachana Badal,30,Other,Gujarat,Rajkot,304914,Middle Income,Undergraduate,IT Professional,Divorced,5,19,2024-05-18,56,12768,365,6,Healthcare,87,113,1930.4
30485edf,Thomas Ahuja,68,Female,Tamil Nadu,Coimbatore,1877824,High Income,Diploma,IT Professional,Divorced,8,11,2024-06-02,294,235494,112,38,Electronics,104,21,44493.25
530fb8b6,Nicholas Chaudry,63,Female,Karnataka,Hubli-Dharwad,4227866,High Income,Postgraduate,Homemaker,Divorced,4,25,2023-12-06,151,117931,311,27,Groceries,10,49,46161.17
00886ffc,Zayan Date,41,Other,Uttar Pradesh,Lucknow,2072984,High Income,Undergraduate,Student,Divorced,3,82,2024-04-09,113,97519,264,33,Entertainment,81,17,24860.76
3b5a4da1,Jhalak Jain,39,Male,Gujarat,Vadodara,925766,Middle Income,Others,Business Owner,Divorced,7,86,2024-05-21,91,9555,112,22,Luxury Goods,55,56,3126.25
2be22f9d,Bhavini Chada,55,Other,Punjab,Amritsar,4475842,High Income,Undergraduate,Government Employee,Divorced,7,80,2024-11-13,411,153303,81,25,Groceries,40,93,29438.24
47b65bde,Frado Dhillon,54,Male,Gujarat,Surat,277856,Low Income,Diploma,Student,Divorced,8,55,2024-01-18,29,28043,33,6,Technology,111,99,12003.53
5136c4f5,Guneet Parsa,22,Other,Rajasthan,Jaipur,195887,Low Income,Undergraduate,Student,Married,7,17,2024-03-27,479,402839,58,39,Groceries,74,8,193044.16
700de9f0,Mohammed Sarraf,61,Male,Maharashtra,Pune,1414958,High Income,Others,IT Professional,Married,8,54,2024-03-31,370,362970,326,7,Luxury Goods,118,40,72739.21
2a590167,Krishna Ghosh,54,Other,Delhi NCR,New Delhi,4647471,High Income,Undergraduate,Business Owner,Married,8,54,2024-10-23,187,105468,350,42,Healthcare,6,7,16322.28
8f4e3df1,Jasmit Grewal,46,Female,Gujarat,Vadodara,4994435,High Income,Diploma,Government Employee,Divorced,7,47,2024-11-15,215,171570,34,1,Electronics,47,104,21089.04
2afa4816,Nikita Sule,49,Female,Gujarat,Ahmedabad,638473,Middle Income,Others,Business Owner,Divorced,7,91,2024-03-19,435,84390,290,29,Food & Beverages,8,19,24463.03
a5892c3b,Niharika Nayak,66,Female,Karnataka,Hubli-Dharwad,207607,Low Income,Diploma,Government Employee,Single,6,38,2024-08-28,252,235620,135,36,Groceries,29,79,41450.06
75be1e72,Aayush Bhasin,27,Other,Karnataka,Mysuru,2982470,High Income,Others,Homemaker,Divorced,5,17,2024-03-23,203,136213,330,42,Luxury Goods,84,106,15989.68
fac35dcc,Unnati Bose,50,Female,Rajasthan,Jodhpur,3988170,High Income,Postgraduate,Homemaker,Single,2,60,2023-12-01,282,109134,301,43,Healthcare,115,54,49950.91
4d52f154,Harshil Desai,58,Other,Gujarat,Surat,253643,Low Income,Postgraduate,Government Employee,Divorced,8,93,2024-07-06,19,7486,363,43,Healthcare,117,60,2645.84
6056968e,Neha Sahni,36,Other,Karnataka,Mangaluru,1419742,High Income,Undergraduate,Homemaker,Divorced,2,60,2024-06-07,131,25676,0,10,Entertainment,69,74,11902.85
1009d6db,Urmi Sandal,31,Other,Punjab,Ludhiana,253088,Low Income,Undergraduate,Student,Married,6,21,2024-04-21,77,14553,117,3,Technology,109,83,4351.79
d7b85fa7,Kalpit Kamdar,27,Other,Uttar Pradesh,Lucknow,243669,Low Income,Others,Homemaker,Divorced,4,52,2024-02-26,49,39837,229,4,Groceries,2,38,12008.52
c7747891,Vivaan Chana,62,Male,Rajasthan,Udaipur,662606,Middle Income,Diploma,Student,Married,3,27,2024-02-18,286,254826,51,21,Electronics,39,91,90389.31
dfb26e7f,Onveer Bobal,34,Other,West Bengal,Durgapur,480164,Middle Income,Others,IT Professional,Married,5,11,2024-05-22,201,110751,252,3,Food & Beverages,102,98,43717.32
fd5bb97b,Januja Pau,48,Male,Kerala,Thiruvananthapuram,4786705,High Income,Others,Student,Single,4,84,2024-11-13,312,69264,202,7,Technology,56,8,17562.71
855b5604,Nidra Gola,46,Female,Delhi NCR,Gurugram,2933771,High Income,Postgraduate,IT Professional,Divorced,3,81,2024-01-07,116,37352,38,23,Groceries,20,2,13233.86
5e51ec10,Rachana Bora,25,Female,Tamil Nadu,Chennai,4231284,High Income,Others,Government Employee,Single,6,69,2024-02-05,353,82602,326,21,Entertainment,59,119,38738.73
15a0af7c,Zehaan Dalal,58,Other,Punjab,Ludhiana,178515,Low Income,Diploma,Student,Divorced,3,15,2024-02-10,155,116405,25,41,Entertainment,115,120,39939.65
92da8868,Nandini Goda,44,Male,Maharashtra,Mumbai,1146432,Middle Income,Others,Student,Single,4,84,2023-11-20,238,234430,29,28,Electronics,10,67,39651.75
c1b6f494,Champak Mani,31,Other,Gujarat,Vadodara,153993,Low Income,Postgraduate,Student,Married,3,10,2024-11-09,44,23804,54,6,Technology,60,24,3890.65
3d35c45e,Mahika Sachar,43,Male,Gujarat,Vadodara,667796,Middle Income,Postgraduate,Business Owner,Single,8,31,2024-06-26,114,111036,106,32,Technology,53,0,30363.47
2aa5b779,Balhaar Doshi,35,Female,Rajasthan,Jodhpur,255948,Low Income,Undergraduate,Government Employee,Married,5,29,2024-04-24,189,77679,177,29,Healthcare,44,52,21219.61
8f6e6b4a,Neel Swamy,47,Male,Karnataka,Mangaluru,250735,Low Income,Others,Business Owner,Married,5,50,2024-03-10,3,1875,177,5,Luxury Goods,95,110,902.15
333f03c5,Janani Ganesan,31,Female,Gujarat,Ahmedabad,1050156,Middle Income,Diploma,Student,Single,5,20,2024-01-05,139,81732,193,18,Electronics,3,41,32303.36
cd5d98e9,Naveen Gill,68,Other,Karnataka,Hubli-Dharwad,186403,Low Income,Others,Government Employee,Divorced,3,36,2024-09-19,429,96954,190,43,Travel,26,13,30046.05
dcece8c2,Lakshit Parikh,36,Female,Karnataka,Hubli-Dharwad,261600,Low Income,Undergraduate,Business Owner,Divorced,6,55,2024-09-19,290,30740,131,6,Electronics,21,9,9030.75
e8a56156,Advik Mall,19,Male,Maharashtra,Pune,486781,Middle Income,Postgraduate,Student,Single,1,14,2024-05-09,11,3278,229,39,Clothing,86,29,1015.21
bf8f60d8,Wriddhish Tella,26,Other,Tamil Nadu,Coimbatore,169704,Low Income,Others,Homemaker,Single,1,25,2024-01-03,371,313866,122,7,Technology,6,83,99111.22
7e11afaf,Tarak Gopal,27,Other,Punjab,Ludhiana,1012350,Middle Income,Diploma,IT Professional,Single,2,3,2024-04-18,310,226920,358,30,Travel,113,11,77540.38
e2f39ac0,Yashasvi Bakshi,52,Other,Tamil Nadu,Madurai,1504959,High Income,Others,Business Owner,Divorced,4,15,2024-11-03,252,213696,341,50,Food & Beverages,33,64,97845.39
8c435f6d,Warhi Loyal,67,Male,West Bengal,Howrah,712080,Middle Income,Postgraduate,Homemaker,Married,7,94,2024-05-20,101,31815,319,37,Clothing,32,0,10771.86
37d20208,Kai Johal,46,Other,West Bengal,Kolkata,704218,Middle Income,Diploma,Business Owner,Single,8,54,2024-09-27,128,113792,25,5,Electronics,93,55,23167.17
46425e13,Radhika Muni,25,Male,Gujarat,Rajkot,233437,Low Income,Others,IT Professional,Single,8,27,2024-08-29,420,173460,174,26,Luxury Goods,26,12,63418.83
5217b937,Gauri Borah,25,Other,Kerala,Thiruvananthapuram,127186,Low Income,Diploma,Government Employee,Single,7,86,2024-09-26,463,109268,294,13,Education,39,103,18145.72
dc255679,Vamakshi Narain,32,Other,Uttar Pradesh,Kanpur,1893471,High Income,Postgraduate,Government Employee,Single,3,3,2024-05-10,267,171681,194,25,Groceries,22,71,31126.34
e98f0241,Tristan Thaker,54,Other,West Bengal,Siliguri,488627,Middle Income,Others,Student,Divorced,6,73,2024-05-26,389,361381,175,22,Electronics,31,79,92699.91
acab831d,Bakhshi Lad,43,Other,Rajasthan,Jodhpur,4447445,High Income,Diploma,Student,Single,1,36,2024-06-28,77,14245,153,39,Entertainment,94,112,6211.58
b9d9b72b,Lopa Badami,28,Female,Maharashtra,Nashik,4705048,High Income,Postgraduate,Government Employee,Married,7,61,2024-09-25,235,230535,179,34,Clothing,34,89,44071.83
a6bb6c3e,Harshil Palan,63,Other,Maharashtra,Nagpur,222268,Low Income,Others,Business Owner,Married,8,27,2024-07-13,85,10965,222,33,Travel,83,31,2049.92
07fcf10d,Vritti Purohit,25,Other,Maharashtra,Nagpur,195971,Low Income,Others,Government Employee,Married,8,25,2024-01-22,36,26208,310,30,Clothing,63,18,2815.98
c450d6f4,Aishani Sani,50,Female,Rajasthan,Jaipur,674184,Middle Income,Others,Business Owner,Divorced,1,100,2023-12-16,67,43081,141,42,Technology,92,26,17921.94
541e388c,Samar Chandra,56,Female,Punjab,Ludhiana,275371,Low Income,Postgraduate,Student,Single,8,86,2024-06-23,393,180387,205,37,Technology,69,58,54386.87
e162430e,Gaurangi Bobal,70,Male,Maharashtra,Pune,151295,Low Income,Postgraduate,Government Employee,Single,6,34,2023-11-23,313,261668,2,39,Groceries,56,90,56394.46
602481fb,Atharv Roy,65,Male,West Bengal,Durgapur,923576,Middle Income,Undergraduate,Government Employee,Divorced,5,96,2024-01-03,161,25760,191,50,Food & Beverages,110,58,5962.97
04a6b169,Harrison Nagi,38,Female,Gujarat,Ahmedabad,265882,Low Income,Postgraduate,IT Professional,Married,8,14,2024-03-01,396,140184,53,24,Healthcare,57,69,45990.94
6867cad3,Oscar Koshy,63,Male,Maharashtra,Nashik,538079,Middle Income,Diploma,Government Employee,Divorced,8,35,2024-09-29,447,219924,279,32,Clothing,55,111,26462.01
278391fa,Jatin Khatri,52,Other,West Bengal,Howrah,4145977,High Income,Diploma,Homemaker,Divorced,7,88,2024-03-04,79,37367,11,25,Electronics,75,81,14259.85
f984112b,Isha Chandran,66,Other,West Bengal,Durgapur,1155082,Middle Income,Others,IT Professional,Single,3,16,2024-09-10,243,64881,358,19,Education,6,116,32070.32
d1e7b525,Nilima Gokhale,54,Female,Delhi NCR,New Delhi,3947447,High Income,Postgraduate,Student,Married,6,40,2024-09-13,191,67232,66,44,Luxury Goods,28,51,22738.66
577e101b,Teerth Narasimhan,66,Male,Maharashtra,Mumbai,397631,Middle Income,Postgraduate,IT Professional,Single,3,94,2023-11-23,465,370605,69,26,Education,1,109,148954.83
00f26c0d,Liam Keer,46,Other,Delhi NCR,Ghaziabad,1014606,Middle Income,Postgraduate,Student,Divorced,5,86,2024-02-22,97,75854,271,10,Healthcare,109,86,14771.05
3cc49ff3,Gagan Bora,39,Female,Uttar Pradesh,Agra,977464,Middle Income,Postgraduate,IT Professional,Married,3,54,2024-07-31,297,51084,54,15,Groceries,71,38,12626.74
7a312892,Onveer Bajwa,32,Other,West Bengal,Howrah,1015895,Middle Income,Undergraduate,Homemaker,Married,5,54,2024-09-28,18,7560,336,11,Education,13,103,1594.11
fda9c192,Pooja Bhargava,70,Male,Tamil Nadu,Madurai,1488941,High Income,Undergraduate,Homemaker,Divorced,2,33,2024-09-24,489,369684,133,42,Technology,27,21,150345.86
3057e52e,Michael Bassi,68,Female,Karnataka,Hubli-Dharwad,298877,Low Income,Others,IT Professional,Divorced,3,40,2024-05-06,334,46426,39,3,Entertainment,71,54,21057.28
80821496,Libni Sunder,70,Male,Gujarat,Surat,157097,Low Income,Undergraduate,Homemaker,Divorced,6,78,2024-09-27,88,80256,98,24,Groceries,25,85,38233.12
4b4ef502,Arjun Sehgal,32,Male,Kerala,Kochi,2249435,High Income,Postgraduate,Student,Married,3,36,2024-10-20,180,129240,356,8,Travel,51,110,30308.2
ca6c8492,Tanish Samra,20,Other,Uttar Pradesh,Lucknow,653164,Middle Income,Diploma,Government Employee,Single,7,31,2024-10-11,41,38294,20,34,Luxury Goods,32,25,17556.05
052a49db,Vincent Savant,67,Female,Rajasthan,Kota,260858,Low Income,Postgraduate,Business Owner,Divorced,5,34,2024-03-18,480,453120,322,50,Education,17,38,205444.03
806114f7,Nakul Ram,46,Male,Rajasthan,Udaipur,782485,Middle Income,Diploma,Homemaker,Single,4,55,2024-08-17,156,43524,270,44,Food & Beverages,106,90,9899.69
5a199266,Advay Sachar,39,Other,Kerala,Thiruvananthapuram,1378631,High Income,Others,Business Owner,Divorced,5,34,2024-05-12,143,102388,26,16,Luxury Goods,7,7,10402.61
5cc69dce,Leela Choudhary,48,Male,Rajasthan,Udaipur,823999,Middle Income,Diploma,Government Employee,Single,7,10,2024-04-17,202,155742,219,35,Entertainment,71,24,44977.31
5a90923a,Imaran Mohanty,28,Other,Uttar Pradesh,Agra,177812,Low Income,Diploma,Business Owner,Single,3,79,2024-03-19,304,244112,358,43,Groceries,73,114,90535.82
d064f86e,Chaitaly Oommen,31,Female,Kerala,Kochi,4314779,High Income,Diploma,Student,Divorced,3,47,2024-07-19,35,19180,35,37,Electronics,27,2,3017.61
840aaf55,Aishani Naik,21,Female,Rajasthan,Jodhpur,3466675,High Income,Others,Homemaker,Married,1,36,2023-11-24,155,45415,237,29,Clothing,70,0,5254.01
c9456a30,Charita Halder,32,Other,Kerala,Kochi,145825,Low Income,Others,IT Professional,Divorced,8,49,2024-08-16,34,3434,361,40,Food & Beverages,65,115,1236.55
51c4139f,Wridesh Mangat,23,Female,Gujarat,Vadodara,135162,Low Income,Others,Government Employee,Single,3,1,2024-01-30,45,43380,239,43,Entertainment,92,86,13348.93
527c8746,Yatin Sami,24,Other,Delhi NCR,Noida,873407,Middle Income,Diploma,Government Employee,Married,6,62,2024-05-26,399,390621,245,15,Clothing,7,80,175625.97
1af0a60c,Daksh Nigam,27,Male,Uttar Pradesh,Lucknow,1039070,Middle Income,Diploma,Student,Married,4,21,2023-11-28,151,34126,8,25,Technology,117,19,16826.96
3473a8ff,Zarna Jhaveri,49,Other,Punjab,Chandigarh,948368,Middle Income,Diploma,IT Professional,Divorced,1,7,2024-06-07,136,35632,292,24,Healthcare,73,14,14147.28
bfb4832b,Rehaan Mand,23,Female,West Bengal,Durgapur,706027,Middle Income,Others,IT Professional,Divorced,1,29,2024-05-10,243,118341,347,4,Electronics,67,85,57151.37
64d5d76a,Sai Sha,42,Female,Tamil Nadu,Madurai,2397138,High Income,Diploma,IT Professional,Single,7,66,2024-09-08,260,115700,289,6,Technology,45,76,11730.5
aac1bbe1,Hardik Viswanathan,32,Male,Delhi NCR,Noida,529803,Middle Income,Undergraduate,Government Employee,Divorced,5,36,2024-02-20,266,133000,154,46,Technology,38,97,26964.45
0d8cfc98,Yashodhara Tandon,70,Other,Maharashtra,Pune,439226,Middle Income,Postgraduate,Business Owner,Divorced,8,98,2024-04-19,457,347320,121,10,Education,1,36,146699.45
f30fedd9,Rajata Ramakrishnan,61,Female,Maharashtra,Mumbai,1643841,High Income,Postgraduate,Homemaker,Married,3,79,2024-08-27,324,311364,362,21,Electronics,102,8,37938.99
c2784596,Edhitha Sarin,36,Other,Delhi NCR,New Delhi,1271053,High Income,Diploma,Business Owner,Single,7,94,2023-11-27,107,14659,12,40,Education,38,110,5271.34
651e8924,Nicholas Dutta,20,Other,West Bengal,Siliguri,467701,Middle Income,Postgraduate,Business Owner,Single,3,44,2023-12-01,395,272550,0,39,Food & Beverages,22,97,91786.07
0e151409,Saanvi Padmanabhan,67,Male,Gujarat,Rajkot,821348,Middle Income,Diploma,Government Employee,Divorced,5,83,2024-07-30,296,103896,291,29,Clothing,16,29,37144.23
c1fe428e,Vincent Wason,65,Male,Gujarat,Rajkot,3377436,High Income,Undergraduate,Homemaker,Married,8,33,2024-10-19,224,44800,293,32,Clothing,84,73,18187.4
ca9d09ef,Gaurangi Manne,62,Male,Kerala,Thrissur,3649193,High Income,Others,IT Professional,Divorced,3,64,2023-11-19,216,212328,212,35,Entertainment,120,77,94559.55
b2d5b32d,Advay Sastry,51,Other,Delhi NCR,New Delhi,318067,Middle Income,Others,Business Owner,Divorced,3,93,2024-10-05,286,121550,99,31,Healthcare,113,94,16204.3
1e83b9d4,Dhruv Badal,43,Other,Rajasthan,Jodhpur,198184,Low Income,Diploma,Homemaker,Married,7,15,2024-06-27,52,38532,159,46,Entertainment,5,96,10007.42
91091255,Ira Chada,60,Female,Uttar Pradesh,Varanasi,155099,Low Income,Undergraduate,Business Owner,Single,5,76,2023-12-14,296,58312,228,4,Technology,5,52,19030.48
5f46263d,Champak Dutt,52,Male,Kerala,Thrissur,216076,Low Income,Postgraduate,Government Employee,Married,2,33,2023-11-23,251,194023,132,13,Groceries,38,46,32530.73
1a7e72e6,Harshil Mannan,62,Male,Tamil Nadu,Coimbatore,683752,Middle Income,Undergraduate,Student,Single,2,26,2024-04-06,370,317090,1,28,Healthcare,61,88,33777.57
85a25c95,Baghyawati Sharma,37,Other,Gujarat,Vadodara,1369590,High Income,Diploma,Government Employee,Single,2,20,2024-06-29,420,42840,147,1,Travel,17,97,9235.48
1f8f19b7,Yoshita Viswanathan,38,Male,Delhi NCR,New Delhi,1101144,Middle Income,Others,Homemaker,Divorced,3,41,2024-10-04,139,69917,173,5,Entertainment,14,90,15146.86
c5b00ebb,Ria Chauhan,45,Other,West Bengal,Kolkata,820971,Middle Income,Undergraduate,Student,Divorced,8,36,2024-05-26,238,40936,208,18,Electronics,95,84,17631.14
ab9e6870,Saumya Mishra,38,Female,Maharashtra,Nashik,289552,Low Income,Postgraduate,Government Employee,Divorced,8,76,2024-10-17,90,87480,319,41,Clothing,71,97,21014.13
75d59772,Udarsh Jha,55,Other,West Bengal,Howrah,3738819,High Income,Undergraduate,Government Employee,Single,6,97,2024-02-05,404,264620,310,25,Groceries,43,106,35462.55
6842f56c,Sneha Raman,30,Other,Tamil Nadu,Coimbatore,4647738,High Income,Others,Government Employee,Married,3,21,2024-03-04,66,6864,136,47,Travel,97,90,1669.56
63db055b,Damini Sridhar,56,Male,Gujarat,Surat,2695982,High Income,Others,Homemaker,Single,3,5,2024-10-05,429,180609,123,19,Education,83,119,39883.93
c50953fd,Ojasvi Bahri,55,Male,Kerala,Thiruvananthapuram,895332,Middle Income,Others,Government Employee,Divorced,3,72,2024-05-21,34,18428,24,14,Travel,14,44,8742.32
8133d478,Peter Sodhi,59,Male,Tamil Nadu,Coimbatore,264620,Low Income,Undergraduate,IT Professional,Single,6,38,2024-09-05,24,7272,20,4,Technology,59,62,1537.53
1decaa98,Jai Bobal,45,Male,Rajasthan,Kota,4772977,High Income,Postgraduate,Homemaker,Married,5,81,2024-10-23,271,269374,135,32,Food & Beverages,92,9,39813.12
d35a128b,Onveer Buch,64,Female,Maharashtra,Pune,1951688,High Income,Others,Homemaker,Married,3,64,2023-12-25,390,244920,246,16,Electronics,77,115,58478.68
68f373c9,Jagat Goel,66,Female,Maharashtra,Pune,200845,Low Income,Postgraduate,Homemaker,Divorced,6,62,2024-08-23,389,213172,224,3,Entertainment,14,20,86644.79
4a64329b,Liam Oza,20,Male,Tamil Nadu,Trichy,181875,Low Income,Postgraduate,Business Owner,Married,7,96,2024-05-31,463,88896,350,37,Groceries,28,108,36739.47
0ccd36a1,Thomas Shukla,21,Other,Kerala,Thiruvananthapuram,232798,Low Income,Postgraduate,Government Employee,Single,5,55,2024-03-27,51,40596,12,3,Food & Beverages,108,102,5174.17
dfe6b0b6,Amol Ram,67,Female,Kerala,Thrissur,4429565,High Income,Others,Student,Married,3,99,2024-01-16,155,90055,83,18,Healthcare,11,72,22369.91
a7855a43,Mitali Grewal,42,Female,Rajasthan,Jaipur,4007306,High Income,Undergraduate,Homemaker,Married,7,79,2024-06-17,135,40230,195,5,Clothing,118,113,8119.17
92af7214,Balendra Vig,20,Male,Karnataka,Mangaluru,274818,Low Income,Undergraduate,Government Employee,Married,4,86,2024-04-25,95,50635,203,34,Groceries,60,107,14738.95
809ae244,Gaurav Subramanian,40,Other,Delhi NCR,New Delhi,142780,Low Income,Postgraduate,Government Employee,Divorced,5,56,2024-05-18,295,103250,335,28,Entertainment,4,116,17821.61
85db0ee6,Aryan Barman,55,Other,Maharashtra,Mumbai,169189,Low Income,Postgraduate,Business Owner,Single,6,72,2024-04-21,124,70556,260,42,Luxury Goods,29,71,24975.83
5a522d42,Janaki Verma,33,Female,Karnataka,Mysuru,287226,Low Income,Others,Homemaker,Single,6,42,2024-07-18,451,373879,126,9,Luxury Goods,72,85,40983.62
af8b2cd8,Darpan Tak,33,Male,Punjab,Patiala,2938302,High Income,Undergraduate,Business Owner,Single,7,17,2024-05-18,159,71709,195,1,Clothing,76,58,12873.15
effffd2d,Ansh Yohannan,39,Male,Maharashtra,Nashik,266272,Low Income,Others,IT Professional,Married,5,78,2024-03-23,130,72020,238,41,Electronics,47,109,23232.79
03e3c0ad,Aarini Rana,22,Male,Rajasthan,Udaipur,591698,Middle Income,Others,Student,Divorced,3,95,2024-09-04,331,306506,325,49,Food & Beverages,44,40,81960.35
5e0b40f4,Balendra Mody,62,Male,Delhi NCR,Noida,2945064,High Income,Postgraduate,Business Owner,Single,7,46,2024-07-31,280,45360,111,47,Education,61,109,7596.72
438fa2cc,Parth Sarna,21,Female,Uttar Pradesh,Lucknow,4071436,High Income,Others,Homemaker,Married,8,42,2023-11-28,390,40560,161,38,Travel,39,5,14921.62
87b15adc,Omisha Pillay,62,Other,Gujarat,Vadodara,642016,Middle Income,Diploma,Student,Married,6,52,2024-06-13,122,104676,158,43,Education,25,35,44629.11
8f51ac54,Upkaar Dass,69,Female,Kerala,Kochi,4306053,High Income,Diploma,IT Professional,Married,5,71,2024-05-01,355,307075,324,5,Education,68,87,106634.44
718ab0c8,Manan Dua,42,Female,Kerala,Thrissur,1098374,Middle Income,Diploma,Student,Married,6,6,2024-01-09,318,166632,105,23,Clothing,37,65,20011.88
b5b4f159,Hiral Aggarwal,56,Male,West Bengal,Durgapur,1055384,Middle Income,Diploma,Business Owner,Single,8,9,2024-09-29,244,72468,186,16,Luxury Goods,114,44,22249.97
927503a0,Ekalinga Andra,66,Other,Uttar Pradesh,Lucknow,155116,Low Income,Others,Homemaker,Single,2,29,2024-06-24,248,65472,301,45,Clothing,109,77,28640.82
c0a0f831,Yochana Dhillon,46,Female,Rajasthan,Udaipur,257097,Low Income,Others,Business Owner,Married,1,82,2024-04-30,229,40304,182,7,Luxury Goods,68,47,12714.86
12b9cb4c,Vyanjana Pingle,35,Male,Tamil Nadu,Coimbatore,166154,Low Income,Postgraduate,Homemaker,Divorced,7,86,2024-02-09,489,415161,339,42,Groceries,74,110,121159.38
5d14e124,Irya Varma,49,Male,Kerala,Kozhikode,2563598,High Income,Postgraduate,IT Professional,Divorced,1,80,2024-07-31,146,28324,275,40,Food & Beverages,66,58,4392.54
cb24d826,Nathan Pant,35,Female,Maharashtra,Nagpur,181869,Low Income,Others,Homemaker,Divorced,3,85,2024-03-27,441,377937,245,6,Clothing,23,58,53239.86
7021cb7b,Gaurika Kashyap,55,Female,Maharashtra,Pune,384218,Middle Income,Others,Homemaker,Married,2,78,2024-05-20,267,265131,221,32,Clothing,15,99,59232.8
7b5a71c2,Irya Chacko,42,Male,Punjab,Amritsar,2657549,High Income,Diploma,IT Professional,Married,2,76,2024-04-21,134,118054,6,35,Luxury Goods,60,42,27860.63
41e76940,Aarnav Nigam,40,Female,Punjab,Ludhiana,1485286,High Income,Others,Student,Married,3,35,2024-05-27,1,642,51,12,Luxury Goods,30,99,263.96
b46eca5e,Chatura Viswanathan,69,Female,Tamil Nadu,Chennai,2323188,High Income,Undergraduate,Student,Divorced,4,27,2024-05-07,14,7028,113,27,Clothing,41,72,2877.38
1cf261e6,Sanya Puri,54,Male,Kerala,Thiruvananthapuram,916859,Middle Income,Undergraduate,Homemaker,Divorced,5,29,2024-07-25,372,52080,242,39,Entertainment,120,47,18444.46
056575fa,Hiral Choudhary,65,Male,Kerala,Kochi,2190351,High Income,Postgraduate,IT Professional,Single,6,15,2024-06-23,212,77804,97,33,Travel,62,46,18414.5
cfbc4a2e,Shivani Deol,19,Male,Tamil Nadu,Madurai,802630,Middle Income,Postgraduate,IT Professional,Married,7,37,2024-10-13,109,84584,356,13,Travel,37,8,27289.45
73f3dda8,Lohit Basu,43,Female,Maharashtra,Mumbai,2012916,High Income,Diploma,Government Employee,Divorced,7,6,2023-12-10,409,160328,94,14,Electronics,111,22,53748.25
f40046e7,Quincy Babu,27,Male,West Bengal,Siliguri,944825,Middle Income,Diploma,Government Employee,Married,6,49,2024-04-22,466,255368,364,9,Technology,63,89,50671.11
d96cc5e7,Pooja Dewan,54,Female,West Bengal,Kolkata,405280,Middle Income,Others,Student,Married,5,90,2024-05-21,95,42750,45,49,Electronics,68,39,18626.42
20a62ef3,Yahvi Krishna,52,Male,Kerala,Thrissur,260436,Low Income,Postgraduate,Government Employee,Divorced,6,8,2024-01-23,68,17816,208,2,Electronics,71,53,8179.58
