Customer_ID,Name,Age,Gender,State,City,Income,Income_Group,Education,Profession,Marital_Status,Family_Size,Spending_Score,Last_Purchase_Date,Total_Transactions,Total_Spent,Recency,Frequency,Preferred_Category,Mobile_App_Usage (mins/day),Website_Activity (mins/day),Customer_Lifetime_Value,Income_Norm,Spending_Score_Norm,Recency_Norm,Frequency_Norm
85607dd7,Maanav Nigam,25,Other,Gujarat,Surat,1003680,Middle Income,Undergraduate,IT Professional,Married,1,8,11/6/2024,348,204624,349,28,Luxury Goods,62,78,79356.61,-0.238724991,-1.46962658,1.549286092,0.151072354
e6f1259a,Vyanjana Edwin,25,Male,West Bengal,Howrah,287929,Low Income,Undergraduate,Business Owner,Single,7,44,12/13/2023,61,55693,293,6,Food & Beverages,13,82,22436.97,-0.742263841,-0.219737452,1.024967651,-1.37997232
fd6453eb,Zashil Sachdev,65,Other,West Bengal,Durgapur,634654,Middle Income,Postgraduate,Student,Single,2,50,4/5/2024,10,6620,175,27,Technology,60,99,3186.9,-0.498338918,-0.011422598,-0.079846208,0.081479414
8883a93f,Anamika Bhatti,28,Male,Kerala,Kochi,353952,Middle Income,Others,Homemaker,Single,2,43,7/1/2024,436,415944,217,15,Travel,31,19,81611.19,-0.695815921,-0.254456595,0.313392623,-0.753635863
d95a9c47,Samar Venkataraman,61,Other,Punjab,Patiala,268679,Low Income,Undergraduate,Homemaker,Single,2,30,11/22/2023,382,301780,291,18,Luxury Goods,44,100,103231.28,-0.755806432,-0.705805446,1.006241992,-0.544857044
f4771c70,Aryan Sankaran,40,Female,West Bengal,Kolkata,2290804,High Income,Others,Business Owner,Single,8,38,11/14/2024,477,396864,360,25,Education,26,93,192881.94,0.666781169,-0.428052307,1.652277215,-0.057706466
67c6552b,Rushil Shroff,62,Female,Gujarat,Vadodara,1087752,Middle Income,Diploma,IT Professional,Divorced,4,30,1/3/2024,496,274784,32,27,Travel,92,64,91263.73,-0.179579396,-0.705805446,-1.4187308,0.081479414
86e1ac6d,Theodore Rattan,49,Other,Gujarat,Surat,183057,Low Income,Undergraduate,IT Professional,Single,6,71,3/22/2024,323,173128,265,48,Groceries,119,63,59055.89,-0.816042469,0.717679393,0.76280843,1.542931148
0b7090ed,Jagdish Anne,30,Male,Kerala,Thiruvananthapuram,2170181,High Income,Undergraduate,IT Professional,Married,2,23,6/15/2024,302,81540,305,40,Technology,46,85,35001.91,0.581921537,-0.948839443,1.137321602,0.98618763
c23cd689,Harsh Khanna,34,Male,Rajasthan,Jodhpur,1064383,Middle Income,Undergraduate,Government Employee,Divorced,1,70,2/11/2024,239,200760,92,34,Education,33,120,49312.27,-0.19601975,0.682960251,-0.856961041,0.568629992
f90018bd,Aahana Kala,41,Other,Rajasthan,Jodhpur,3615865,High Income,Diploma,Business Owner,Married,4,71,5/15/2024,177,68853,258,47,Entertainment,25,101,22584.55,1.598976434,0.717679393,0.697268625,1.473338208
b6e61d81,Elijah Datta,31,Male,West Bengal,Kolkata,914511,Middle Income,Others,Homemaker,Divorced,6,14,4/29/2024,448,94528,143,12,Electronics,17,87,38349.3,-0.301456382,-1.261311725,-0.379456746,-0.962414682
66cc40d3,Tanveer Dhillon,49,Other,Maharashtra,Nagpur,2201741,High Income,Postgraduate,Government Employee,Single,6,28,1/13/2024,71,35571,180,41,Travel,13,76,10886.14,0.604124351,-0.775243731,-0.033032062,1.05578057
0eba2406,Watika Ganguly,33,Other,Delhi NCR,New Delhi,3836083,High Income,Diploma,Business Owner,Married,2,20,3/22/2024,104,78104,64,33,Groceries,18,114,29138.55,1.753902266,-1.052996871,-1.119120262,0.499037052
4bb97864,Warhi Yohannan,49,Female,Delhi NCR,Gurugram,2915040,High Income,Postgraduate,Student,Divorced,2,97,2/15/2024,418,283822,259,16,Travel,59,73,59489.88,1.105938192,1.620377096,0.706631454,-0.684042923
784a9a4f,George Naidu,32,Male,Tamil Nadu,Chennai,235660,Low Income,Undergraduate,Business Owner,Divorced,1,27,4/21/2024,236,214288,277,48,Travel,51,79,54357.76,-0.779035669,-0.809962874,0.875162382,1.542931148
32300583,Pushti Tailor,26,Male,Punjab,Amritsar,1103576,Middle Income,Postgraduate,Homemaker,Single,5,68,6/17/2024,334,168670,290,26,Entertainment,19,11,26689.79,-0.168447035,0.613521966,0.996879163,0.011886474
494393bf,George Das,31,Other,Gujarat,Vadodara,151054,Low Income,Diploma,Student,Single,7,32,8/30/2024,132,17820,102,10,Luxury Goods,54,33,7639.41,-0.838556938,-0.636367162,-0.763332748,-1.101600561
4493592b,Daniel Nigam,27,Male,Karnataka,Mysuru,676355,Middle Income,Diploma,Business Owner,Divorced,4,36,5/4/2024,407,59015,102,44,Education,18,111,7901.84,-0.469001797,-0.497490592,-0.763332748,1.264559389
f021e99b,Patrick Gera,61,Other,Maharashtra,Nagpur,1358706,High Income,Undergraduate,Homemaker,Divorced,8,28,6/13/2024,239,174470,12,29,Food & Beverages,109,53,23569.68,0.011039779,-0.775243731,-1.605987386,0.220665293
0ef4fba2,Harsh Bail,40,Other,Uttar Pradesh,Lucknow,160586,Low Income,Diploma,Government Employee,Divorced,3,14,4/25/2024,13,6019,12,15,Healthcare,71,11,1264.33,-0.831851069,-1.261311725,-1.605987386,-0.753635863
af84b8d3,Ekbal Radhakrishnan,52,Male,Maharashtra,Nagpur,3440946,High Income,Postgraduate,IT Professional,Single,6,24,12/13/2023,468,99684,101,11,Technology,31,48,34980.71,1.475918957,-0.914120301,-0.772695578,-1.032007622
58a9c23d,Charvi Bains,37,Male,Tamil Nadu,Trichy,1093386,Middle Income,Undergraduate,Homemaker,Single,5,95,7/12/2024,144,110736,238,23,Luxury Goods,96,73,33268.96,-0.175615814,1.550938811,0.510012038,-0.196892345
29c16b1e,Bhanumati Sarin,18,Male,Uttar Pradesh,Kanpur,612449,Middle Income,Diploma,IT Professional,Single,3,24,3/27/2024,473,106425,157,16,Healthcare,87,60,44445.57,-0.513960384,-0.914120301,-0.248377136,-0.684042923
564af295,Chaman Sibal,22,Male,Tamil Nadu,Madurai,268146,Low Income,Undergraduate,Homemaker,Divorced,2,34,10/16/2024,70,31430,339,1,Education,42,111,10453.9,-0.756181404,-0.566928877,1.455657799,-1.727937019
2ae12680,Samaksh Comar,22,Female,Rajasthan,Udaipur,569209,Middle Income,Diploma,Government Employee,Married,2,46,1/21/2024,286,231660,125,3,Food & Beverages,16,77,46294.91,-0.544380209,-0.150299168,-0.547987674,-1.588751139
dcec1c1c,Nathan Vora,36,Other,Kerala,Thrissur,796373,Middle Income,Diploma,Homemaker,Divorced,8,94,1/16/2024,178,32040,177,17,Entertainment,82,102,3323.54,-0.384567789,1.516219669,-0.06112055,-0.614449983
2644b13e,Hredhaan Nigam,34,Other,West Bengal,Siliguri,4282026,High Income,Undergraduate,Business Owner,Married,2,77,1/1/2024,261,161298,221,17,Luxury Goods,9,79,35000.57,2.067628164,0.925994248,0.35084394,-0.614449983
b3cd96f1,Ekbal Dasgupta,68,Female,Karnataka,Mangaluru,636889,Middle Income,Undergraduate,Business Owner,Married,6,4,1/10/2024,41,25338,344,3,Travel,109,20,6871.67,-0.49676657,-1.60850315,1.502471946,-1.588751139
0766efc0,Nisha Natarajan,56,Other,Maharashtra,Mumbai,745325,Middle Income,Undergraduate,Homemaker,Married,1,54,6/7/2024,246,212052,272,50,Electronics,90,108,25174.37,-0.420480629,0.127453972,0.828348235,1.682117027
177e05e3,Devika Raju,50,Female,Karnataka,Mysuru,3488930,High Income,Postgraduate,IT Professional,Divorced,1,73,1/26/2024,472,372880,288,18,Luxury Goods,59,26,177839.87,1.509676239,0.787117678,0.978153504,-0.544857044
295f69b3,Lohit Anne,22,Male,Delhi NCR,Gurugram,3958289,High Income,Postgraduate,Homemaker,Divorced,2,20,10/11/2024,34,8670,125,8,Luxury Goods,63,98,951.15,1.839875556,-1.052996871,-0.547987674,-1.240786441
11623622,Faqid Mangat,33,Other,Kerala,Kochi,1105401,Middle Income,Undergraduate,Government Employee,Single,3,6,5/18/2024,230,196880,97,33,Electronics,31,118,96757.49,-0.167163127,-1.539064865,-0.810146895,0.499037052
db17bcef,Qadim Nadkarni,19,Female,Delhi NCR,New Delhi,728226,Middle Income,Undergraduate,Government Employee,Married,5,20,2/2/2024,175,147175,124,28,Healthcare,52,23,25326.72,-0.432509967,-1.052996871,-0.557350503,0.151072354
30011277,Bhavika Gokhale,47,Male,Delhi NCR,New Delhi,525887,Middle Income,Undergraduate,Business Owner,Single,1,59,8/28/2024,340,140080,144,36,Education,108,35,56013.34,-0.574857721,0.301049684,-0.370093917,0.707815871
f9a5950f,Maanav Mahal,63,Other,Tamil Nadu,Coimbatore,289962,Low Income,Others,Student,Divorced,4,70,3/1/2024,427,423157,324,45,Clothing,19,59,202305.66,-0.740833603,0.682960251,1.315215359,1.334152329
335cac5f,Ubika Shankar,24,Other,Kerala,Kochi,1115167,Middle Income,Diploma,Student,Divorced,4,74,12/28/2023,345,319470,276,18,Travel,51,37,114033.93,-0.160292637,0.82183682,0.865799552,-0.544857044
078174a4,Ayush Saran,23,Male,Kerala,Thiruvananthapuram,197647,Low Income,Postgraduate,Homemaker,Married,5,69,12/18/2023,344,308568,340,29,Luxury Goods,82,76,109706.36,-0.80577824,0.648241108,1.465020628,0.220665293
6da4c516,Indali Gandhi,18,Other,West Bengal,Kolkata,126936,Low Income,Diploma,IT Professional,Married,5,67,12/5/2023,323,40052,252,7,Travel,22,97,15610.41,-0.855524221,0.578802823,0.641091649,-1.31037938
bde3c39c,Urvi Misra,18,Female,Kerala,Thrissur,687409,Middle Income,Undergraduate,Business Owner,Married,3,26,1/2/2024,204,86088,11,27,Food & Beverages,106,89,18794.55,-0.461225184,-0.844682016,-1.615350216,0.081479414
60e8d08a,Pooja Batra,59,Other,Karnataka,Mysuru,289699,Low Income,Undergraduate,Homemaker,Married,6,76,1/23/2024,304,31616,246,42,Clothing,37,43,8346.8,-0.741018627,0.891275105,0.584914673,1.12537351
518d73d2,Tara Iyengar,29,Other,Punjab,Ludhiana,247412,Low Income,Undergraduate,Business Owner,Married,8,94,3/2/2024,468,203112,87,28,Food & Beverages,87,69,54584.27,-0.770768005,1.516219669,-0.903775188,0.151072354
1b376422,Michael Borra,39,Male,Gujarat,Rajkot,203351,Low Income,Postgraduate,Business Owner,Single,1,17,2/3/2024,253,114356,355,44,Clothing,3,11,55214.81,-0.801765412,-1.157154298,1.605463068,1.264559389
17f9cb3c,Tejas Dua,27,Female,Uttar Pradesh,Kanpur,665234,Middle Income,Diploma,Student,Single,3,20,12/11/2023,382,55390,24,37,Luxury Goods,28,15,10681.05,-0.476825545,-1.052996871,-1.493633435,0.777408811
cac99c5a,Adweta Manne,42,Other,Gujarat,Rajkot,2728470,High Income,Others,IT Professional,Divorced,5,38,4/2/2024,375,168375,256,35,Entertainment,95,93,62024.24,0.974684106,-0.428052307,0.678542966,0.638222932
f5aa5826,Manya Basak,23,Male,Gujarat,Surat,284505,Low Income,Others,Student,Divorced,5,7,1/2/2024,229,221672,314,15,Luxury Goods,109,82,107567.53,-0.744672664,-1.504345722,1.221587066,-0.753635863
38064a39,Zansi Oza,28,Other,Delhi NCR,Noida,238594,Low Income,Others,Student,Single,8,23,2/22/2024,403,108810,41,46,Electronics,4,31,35882.37,-0.776971567,-0.948839443,-1.334465336,1.403745268
5a9fd679,Dayamai Deol,58,Female,Delhi NCR,New Delhi,1239896,High Income,Others,IT Professional,Married,3,2,3/16/2024,348,281880,352,17,Clothing,42,9,41415.15,-0.072544387,-1.677941434,1.57737458,-0.614449983
2736e988,Manthan Dube,39,Male,Uttar Pradesh,Lucknow,154453,Low Income,Diploma,Student,Married,6,86,12/23/2023,369,260883,239,7,Travel,90,107,98338.44,-0.836165703,1.23846653,0.519374868,-1.31037938
da6bd9c4,Triveni Naik,48,Other,Punjab,Patiala,826267,Middle Income,Postgraduate,Government Employee,Divorced,6,61,8/23/2024,192,47616,27,37,Technology,1,116,19688.62,-0.363537025,0.370487969,-1.465544947,0.777408811
9eea3783,Rohan Shroff,52,Male,Rajasthan,Kota,1594377,High Income,Postgraduate,Business Owner,Married,8,21,1/30/2024,253,62491,345,40,Food & Beverages,37,61,22794.61,0.176836969,-1.018277728,1.511834775,0.98618763
3364aca4,Harrison Oak,69,Other,Punjab,Patiala,1183877,Middle Income,Postgraduate,Business Owner,Married,7,26,4/14/2024,78,27144,266,42,Technology,20,79,9311.08,-0.111954382,-0.844682016,0.772171259,1.12537351
009e795c,Jeevika Mall,44,Female,Kerala,Kozhikode,1074477,Middle Income,Postgraduate,Homemaker,Married,8,37,9/20/2024,330,174570,363,29,Entertainment,69,70,18274.76,-0.188918508,-0.462771449,1.680365703,0.220665293
4cdd0776,Michael Hans,42,Female,Gujarat,Ahmedabad,3360162,High Income,Diploma,Government Employee,Married,7,68,1/31/2024,216,184896,316,37,Entertainment,117,20,46133.5,1.419086508,0.613521966,1.240312725,0.777408811
10bf049e,Raagini Deep,68,Female,Rajasthan,Udaipur,2135672,High Income,Others,IT Professional,Single,4,23,10/11/2024,125,96000,7,21,Healthcare,90,101,26335.54,0.557644069,-0.948839443,-1.652801533,-0.336078224
59e8d274,Darsh Ravi,29,Other,Gujarat,Vadodara,224339,Low Income,Postgraduate,Business Owner,Single,3,91,12/17/2023,218,204484,264,40,Travel,100,35,23576.88,-0.787000119,1.412062242,0.7534456,0.98618763
17295218,Tara Venkatesh,59,Female,Gujarat,Vadodara,2944308,High Income,Others,Government Employee,Single,1,82,8/21/2024,316,166532,151,11,Food & Beverages,39,69,45673.15,1.126528558,1.09958996,-0.304554112,-1.032007622
e696f6e0,Prisha Wali,36,Female,Maharashtra,Pune,267323,Low Income,Postgraduate,Government Employee,Married,1,74,3/23/2024,107,96086,220,41,Luxury Goods,66,54,18577.18,-0.756760393,0.82183682,0.341481111,1.05578057
dff72c84,Harita Brahmbhatt,28,Other,Tamil Nadu,Chennai,203325,Low Income,Undergraduate,Business Owner,Single,1,46,6/6/2024,11,6864,192,39,Technology,47,90,3280.43,-0.801783704,-0.150299168,0.07932189,0.91659469
d4891218,Eesha Oak,28,Female,Delhi NCR,Noida,569397,Middle Income,Others,IT Professional,Single,2,47,4/30/2024,86,23478,73,15,Luxury Goods,119,33,9103.47,-0.544247949,-0.115580025,-1.034854798,-0.753635863
56737663,Jagat Kade,23,Other,Maharashtra,Nagpur,1069179,Middle Income,Others,Business Owner,Divorced,2,78,9/30/2024,51,6987,65,41,Luxury Goods,83,8,2463.69,-0.19264571,0.96071339,-1.109757433,1.05578057
31b18003,Aarini Parmer,33,Other,Karnataka,Hubli-Dharwad,1007900,Middle Income,Others,IT Professional,Single,5,100,6/28/2024,149,82248,238,48,Entertainment,52,97,8975.54,-0.235756173,1.724534524,0.510012038,1.542931148
7ff1b25d,Hritik Dyal,42,Male,Karnataka,Bengaluru,205210,Low Income,Postgraduate,Government Employee,Single,2,11,8/21/2024,142,102382,360,37,Clothing,110,64,34993.82,-0.800457585,-1.365469153,1.652277215,0.777408811
49f70b03,Yachana Pillai,62,Other,Uttar Pradesh,Varanasi,2867708,High Income,Diploma,Government Employee,Single,4,94,7/31/2024,179,41349,365,14,Food & Beverages,7,57,8398.92,1.072639599,1.516219669,1.699091361,-0.823228802
5253be0b,Arunima Sangha,36,Female,West Bengal,Howrah,1074736,Middle Income,Undergraduate,Business Owner,Single,3,94,1/1/2024,169,166803,135,34,Healthcare,18,73,39818.12,-0.188736298,1.516219669,-0.454359381,0.568629992
2be713d1,Krisha Sachdev,20,Other,Maharashtra,Pune,177839,Low Income,Undergraduate,Business Owner,Single,1,35,1/26/2024,275,227700,98,26,Luxury Goods,24,41,31325.65,-0.81971339,-0.532209734,-0.800784066,0.011886474
717100bb,Vihaan Arya,62,Male,Tamil Nadu,Trichy,2474607,High Income,Undergraduate,IT Professional,Divorced,8,5,9/3/2024,253,248699,208,33,Electronics,83,55,74508.75,0.79608864,-1.573784007,0.229127159,0.499037052
7de10f39,Bhavani Suresh,51,Male,Gujarat,Rajkot,144211,Low Income,Diploma,Homemaker,Single,8,41,2/17/2024,296,164280,122,49,Travel,109,47,37336.22,-0.843371065,-0.32389488,-0.576076162,1.612524087
37721a4b,Aayush Wagle,55,Female,Karnataka,Mangaluru,197222,Low Income,Undergraduate,Business Owner,Single,2,5,6/30/2024,216,59184,141,14,Education,95,9,12732.59,-0.806077233,-1.573784007,-0.398182405,-0.823228802
60ab4130,Umang Srinivas,63,Other,Karnataka,Hubli-Dharwad,1001551,Middle Income,Others,Business Owner,Divorced,8,74,3/2/2024,84,59220,199,36,Clothing,59,54,14703.3,-0.240222766,0.82183682,0.144861695,0.707815871
52400167,Sanaya Bains,26,Male,Delhi NCR,Ghaziabad,438553,Middle Income,Undergraduate,Business Owner,Married,1,84,8/24/2024,391,166566,350,36,Technology,16,112,73789.55,-0.636298169,1.169028245,1.558648921,0.707815871
5f4e2f3f,Oni Bath,31,Male,Tamil Nadu,Chennai,1029958,Middle Income,Postgraduate,Business Owner,Divorced,3,69,1/28/2024,185,102305,294,38,Groceries,106,101,40375.63,-0.220238123,0.648241108,1.03433048,0.847001751
72b93d7b,Indira Chaudhari,59,Female,Kerala,Thiruvananthapuram,147120,Low Income,Diploma,IT Professional,Married,7,28,9/11/2024,302,113854,215,2,Technology,18,15,34815,-0.841324551,-0.775243731,0.294666964,-1.658344079
16de31c6,Mitali Bava,42,Other,Maharashtra,Nashik,243740,Low Income,Undergraduate,Homemaker,Single,8,45,8/29/2024,369,177120,317,44,Technology,78,48,78776.55,-0.773351298,-0.18501831,1.249675554,1.264559389
bf29f087,Aayush Karpe,67,Female,West Bengal,Howrah,314794,Middle Income,Undergraduate,Business Owner,Single,3,81,9/5/2024,446,221216,297,6,Technology,94,4,71511.47,-0.723364013,1.064870817,1.062418968,-1.37997232
7e70b8e7,Zashil Tandon,50,Female,Maharashtra,Nashik,146950,Low Income,Postgraduate,Student,Divorced,6,13,7/18/2024,406,233044,258,24,Entertainment,30,86,28942.73,-0.841444148,-1.296030868,0.697268625,-0.127299405
88f50591,Yasti Mital,57,Male,West Bengal,Siliguri,935601,Middle Income,Postgraduate,Business Owner,Divorced,5,24,8/20/2024,474,307152,297,46,Entertainment,85,110,98504.55,-0.28661933,-0.914120301,1.062418968,1.403745268
1c20228c,Januja Rege,53,Other,Maharashtra,Nashik,3746823,High Income,Diploma,Homemaker,Single,8,20,6/14/2024,477,416421,222,6,Groceries,86,22,106876.2,1.691106855,-1.052996871,0.360206769,-1.37997232
f10092eb,Zayan Bedi,26,Other,Rajasthan,Kota,131475,Low Income,Others,IT Professional,Married,2,57,7/12/2024,491,462031,79,30,Healthcare,102,6,145163.55,-0.852330984,0.231611399,-0.978677822,0.290258233
655fcb67,Tanveer Mukherjee,24,Male,Gujarat,Vadodara,1882260,High Income,Others,Government Employee,Single,3,53,5/14/2024,208,194688,77,18,Groceries,25,104,88110.16,0.379365886,0.092734829,-0.997403481,-0.544857044
2ad01051,Mohini Nagy,27,Female,Gujarat,Ahmedabad,2784614,High Income,Postgraduate,Homemaker,Single,2,1,6/22/2024,47,37694,126,30,Groceries,105,85,18128.94,1.014182039,-1.712660577,-0.538624845,0.290258233
9bde7476,Kashish Arya,62,Male,Tamil Nadu,Coimbatore,365757,Middle Income,Others,IT Professional,Divorced,5,58,5/14/2024,89,75027,71,50,Technology,48,3,32432.61,-0.687510971,0.266330542,-1.053580457,1.682117027
836a14f3,Saanvi Grewal,59,Female,Delhi NCR,New Delhi,634733,Middle Income,Others,Government Employee,Divorced,3,63,3/17/2024,90,28260,364,41,Clothing,26,90,5927.54,-0.49828334,0.439926254,1.689728532,1.05578057
83149334,Noah Karan,61,Male,Maharashtra,Mumbai,159299,Low Income,Diploma,Government Employee,Married,3,36,7/21/2024,464,125280,159,8,Travel,61,74,24434.02,-0.832756488,-0.497490592,-0.229651477,-1.240786441
9dfc67ec,Ekalinga Rau,28,Male,Maharashtra,Nashik,1005364,Middle Income,Undergraduate,IT Professional,Single,6,42,7/13/2024,295,179360,76,41,Luxury Goods,34,51,86776.65,-0.237540278,-0.289175737,-1.00676631,1.05578057
df4c078d,Shaurya Choudhury,56,Other,Maharashtra,Pune,280078,Low Income,Postgraduate,Student,Married,8,35,6/7/2024,189,81081,7,18,Clothing,35,36,37595.65,-0.747787108,-0.532209734,-1.652801533,-0.544857044
00a7182f,Girik Pau,51,Male,Uttar Pradesh,Lucknow,2321409,High Income,Undergraduate,IT Professional,Single,1,38,11/30/2023,83,8383,266,39,Luxury Goods,85,27,3025.09,0.68831213,-0.428052307,0.772171259,0.91659469
b4b542c7,Balveer Dave,54,Male,Tamil Nadu,Coimbatore,1466961,High Income,Postgraduate,Government Employee,Divorced,4,84,1/26/2024,160,63680,175,35,Entertainment,84,32,17808.62,0.087198385,1.169028245,-0.079846208,0.638222932
ef624fbb,Tanay Batta,41,Female,Maharashtra,Nashik,127298,Low Income,Others,Business Owner,Single,7,54,6/2/2024,245,35770,337,3,Food & Beverages,116,53,13447.93,-0.85526955,0.127453972,1.43693214,-1.588751139
fc6cc9be,Ekantika Patil,47,Other,Uttar Pradesh,Agra,981546,Middle Income,Others,Government Employee,Married,2,31,2/5/2024,494,412984,60,19,Clothing,5,14,60230.28,-0.254296508,-0.671086304,-1.156571579,-0.475264104
7162c7d8,Ganga Badami,68,Male,Karnataka,Mysuru,1948162,High Income,Diploma,Student,Married,7,20,4/3/2024,213,152082,139,19,Clothing,34,42,68470.85,0.425728682,-1.052996871,-0.416908064,-0.475264104
2cdc6ea0,Keya Lala,55,Other,Rajasthan,Jodhpur,2744653,High Income,Others,IT Professional,Divorced,3,90,5/1/2024,485,348715,296,27,Luxury Goods,94,118,103565.61,0.986069028,1.377343099,1.053056139,0.081479414
663893f8,Dhruv Dada,70,Other,Rajasthan,Udaipur,216694,Low Income,Diploma,Government Employee,Married,5,39,9/26/2024,175,43225,180,25,Luxury Goods,76,17,11607.7,-0.792378462,-0.393333165,-0.033032062,-0.057706466
99ba4b48,Rachana Chander,55,Other,Tamil Nadu,Trichy,2051956,High Income,Undergraduate,IT Professional,Divorced,7,83,1/28/2024,407,283272,202,27,Food & Beverages,26,58,113975.08,0.498748924,1.134309102,0.172950183,0.081479414
8846f719,Rishi Kapoor,65,Other,Maharashtra,Pune,237025,Low Income,Undergraduate,Student,Divorced,4,93,10/4/2024,240,36000,188,26,Technology,85,93,6341.81,-0.778075376,1.481500527,0.041870573,0.011886474
c25973d6,Lakshit Wali,64,Female,Uttar Pradesh,Varanasi,272993,Low Income,Postgraduate,Student,Single,8,59,11/7/2024,357,288456,338,25,Travel,6,70,50425.69,-0.752771485,0.301049684,1.44629497,-0.057706466
f4a514dd,Anjali Venkatesh,44,Male,Delhi NCR,Gurugram,150124,Low Income,Others,Government Employee,Divorced,1,64,3/26/2024,48,25968,173,18,Electronics,120,101,9942.51,-0.839211203,0.474645396,-0.098571867,-0.544857044
ae528e5a,Waida Verma,33,Female,Uttar Pradesh,Varanasi,135205,Low Income,Others,Student,Single,2,85,1/4/2024,202,106454,195,7,Luxury Goods,84,104,41446.16,-0.849706887,1.203747387,0.107410378,-1.31037938
4b1412d5,Viraj Varkey,68,Female,Kerala,Thiruvananthapuram,243434,Low Income,Diploma,Student,Single,4,1,1/2/2024,16,8176,336,32,Healthcare,32,46,1467.22,-0.773566573,-1.712660577,1.427569311,0.429444112
18376479,Ganga Bassi,58,Other,Maharashtra,Mumbai,481822,Middle Income,Undergraduate,Homemaker,Married,1,85,8/27/2024,411,96585,58,14,Entertainment,48,78,27413.31,-0.605857943,1.203747387,-1.175297238,-0.823228802
ded8c9ab,Ekansh Upadhyay,25,Male,Delhi NCR,Noida,280939,Low Income,Others,Government Employee,Divorced,2,34,3/18/2024,63,21042,308,6,Luxury Goods,79,29,9446.05,-0.747181385,-0.566928877,1.16541009,-1.37997232
11b3dd91,Yauvani Khalsa,67,Female,Kerala,Thiruvananthapuram,193380,Low Income,Postgraduate,Homemaker,Single,7,9,9/12/2024,374,133144,278,30,Clothing,25,92,55639.48,-0.808780123,-1.434907437,0.884525211,0.290258233
5730b4bc,Naveen Kanda,51,Male,Punjab,Ludhiana,347781,Middle Income,Postgraduate,Student,Divorced,3,43,9/19/2024,145,74675,204,40,Food & Beverages,74,53,25788.03,-0.700157289,-0.254456595,0.191675842,0.98618763
7ce20742,Maanas Sarna,50,Female,Karnataka,Mangaluru,648177,Middle Income,Others,Government Employee,Divorced,6,37,12/25/2023,476,80444,307,38,Luxury Goods,74,38,12235.05,-0.488825336,-0.462771449,1.156047261,0.847001751
fbf199c2,Daksh Wali,41,Female,Delhi NCR,Ghaziabad,4475570,High Income,Postgraduate,Homemaker,Single,7,95,10/19/2024,479,295543,36,18,Clothing,67,72,93740.52,2.203788538,1.550938811,-1.381279483,-0.544857044
80fd1cf6,Indali Manda,25,Male,Maharashtra,Pune,1125877,Middle Income,Undergraduate,IT Professional,Divorced,1,62,4/28/2024,361,93138,12,28,Luxury Goods,20,16,43940.73,-0.152758032,0.405207111,-1.605987386,0.151072354
c49efe50,Christopher Basak,20,Female,Uttar Pradesh,Kanpur,4480647,High Income,Postgraduate,Government Employee,Married,1,29,12/7/2023,344,316480,356,46,Education,8,60,111565.65,2.207360264,-0.740524589,1.614825897,1.403745268
4e1b2572,Bhavini Mukhopadhyay,68,Female,Tamil Nadu,Chennai,247995,Low Income,Postgraduate,Student,Divorced,3,91,10/1/2024,474,53562,129,45,Healthcare,17,51,14285.84,-0.770357858,1.412062242,-0.510536357,1.334152329
7794b13a,Dalbir Tank,57,Other,Karnataka,Bengaluru,603985,Middle Income,Diploma,Government Employee,Married,3,25,11/21/2023,309,270684,248,44,Travel,112,80,125409.91,-0.519914903,-0.879401159,0.603640331,1.264559389
68d43564,Owen Kohli,32,Female,West Bengal,Howrah,2736636,High Income,Postgraduate,Student,Single,5,73,2/19/2024,384,127488,24,40,Technology,59,29,54884.23,0.980428978,0.787117678,-1.493633435,0.98618763
d0ea042b,Ryan Rai,28,Male,Maharashtra,Mumbai,176100,Low Income,Others,Student,Single,2,84,11/7/2024,254,110998,222,47,Clothing,85,10,20095.04,-0.820936796,1.169028245,0.360206769,1.473338208
ce1c5267,Simon Kapadia,56,Male,Rajasthan,Jodhpur,1900352,High Income,Others,IT Professional,Single,8,6,7/7/2024,315,130725,125,16,Technology,43,114,40233.39,0.392093811,-1.539064865,-0.547987674,-0.684042923
34410f11,Oeshi Majumdar,32,Female,West Bengal,Howrah,3240387,High Income,Undergraduate,IT Professional,Divorced,3,52,1/21/2024,247,101764,19,19,Education,85,42,28629.47,1.334823453,0.058015687,-1.540447581,-0.475264104
5cda22bc,Andrew Singhal,23,Other,Uttar Pradesh,Lucknow,4544058,High Income,Others,Student,Divorced,6,21,2/6/2024,101,80901,308,47,Healthcare,12,70,34310.6,2.251970613,-1.018277728,1.16541009,1.473338208
0fe72f13,Chasmum Palla,25,Male,West Bengal,Kolkata,3552266,High Income,Others,Student,Divorced,3,58,2/7/2024,414,322506,189,29,Education,61,42,118196.54,1.554233825,0.266330542,0.051233402,0.220665293
deeb977b,Manbir Patla,18,Other,Gujarat,Surat,703605,Middle Income,Postgraduate,Student,Single,3,11,3/9/2024,399,333564,21,9,Entertainment,100,34,103879.67,-0.449831117,-1.365469153,-1.521721923,-1.171193501
eb107777,Aayush Iyer,37,Other,Kerala,Thrissur,693799,Middle Income,Postgraduate,Government Employee,Married,7,6,2/11/2024,138,59892,52,18,Luxury Goods,32,5,26808.29,-0.456729747,-1.539064865,-1.231474214,-0.544857044
