Customer_ID,Name,Age,Gender,State,City,Income,Income_Group,Education,Profession,Marital_Status,Family_Size,Spending_Score,Last_Purchase_Date,Total_Transactions,Total_Spent,Recency,Frequency,Preferred_Category,Mobile_App_Usage (mins/day),Website_Activity (mins/day),Customer_Lifetime_Value,Income_Norm,Spending_Score_Norm,Recency_Norm,Frequency_Norm,Cluster
c450d6f4,Aishani Sani,50,Female,Rajasthan,Jaipur,674184,Middle Income,Others,Business Owner,Divorced,1,100,2023-12-16,67,43081,141,42,Technology,92,26,17921.94,-0.4705291197696544,1.7245345235818583,-0.3981824050322104,1.1253735095048345,3
541e388c,Samar Chandra,56,Female,Punjab,Ludhiana,275371,Low Income,Postgraduate,Student,Single,8,86,2024-06-23,393,180387,205,37,Technology,69,58,54386.87,-0.751098535206425,1.2384665295783954,0.201038671013253,0.7774088109417346,3
e162430e,Gaurangi Bobal,70,Male,Maharashtra,Pune,151295,Low Income,Postgraduate,Government Employee,Single,6,34,2023-11-23,313,261668,2,39,Groceries,56,90,56394.46,-0.8383873918628849,-0.5669288767201822,-1.6996156795684514,0.9165946903669744,0
602481fb,Atharv Roy,65,Male,West Bengal,Durgapur,923576,Middle Income,Undergraduate,Government Employee,Divorced,5,96,2024-01-03,161,25760,191,50,Food & Beverages,110,58,5962.97,-0.2950790525586881,1.5856579538665834,0.0699590606283079,1.6821170272057937,3
04a6b169,Harrison Nagi,38,Female,Gujarat,Ahmedabad,265882,Low Income,Postgraduate,IT Professional,Married,8,14,2024-03-01,396,140184,53,24,Healthcare,57,69,45990.94,-0.7577741530601046,-1.2613117252965582,-1.222111384594723,-0.1272994053223244,0
6867cad3,Oscar Koshy,63,Male,Maharashtra,Nashik,538079,Middle Income,Diploma,Government Employee,Divorced,8,35,2024-09-29,447,219924,279,32,Clothing,55,111,26462.01,-0.566280512748373,-0.5322097342913634,0.8938880401908202,0.429444112378635,1
278391fa,Jatin Khatri,52,Other,West Bengal,Howrah,4145977,High Income,Diploma,Homemaker,Divorced,7,88,2024-03-04,79,37367,11,25,Electronics,75,81,14259.85,1.971916167940305,1.307904814436033,-1.615350215749558,-0.0577064656097044,4
f984112b,Isha Chandran,66,Other,West Bengal,Durgapur,1155082,Middle Income,Others,IT Professional,Single,3,16,2024-09-10,243,64881,358,19,Education,6,116,32070.32,-0.1322119868158337,-1.1918734404389206,1.6335515559344391,-0.475264103885424,1
d1e7b525,Nilima Gokhale,54,Female,Delhi NCR,New Delhi,3947447,High Income,Postgraduate,Student,Married,6,40,2024-09-13,191,67232,66,44,Luxury Goods,28,51,22738.66,1.832248087795821,-0.3586140221472694,-1.100394603522988,1.264559388930074,4
577e101b,Teerth Narasimhan,66,Male,Maharashtra,Mumbai,397631,Middle Income,Postgraduate,IT Professional,Single,3,94,2023-11-23,465,370605,69,26,Education,1,109,148954.83,-0.6650872549038783,1.5162196690089458,-1.0723061155833569,0.0118864741029154,2
00f26c0d,Liam Keer,46,Other,Delhi NCR,Ghaziabad,1014606,Middle Income,Postgraduate,Student,Divorced,5,86,2024-02-22,97,75854,271,10,Healthcare,109,86,14771.05,-0.2310384272851659,1.2384665295783954,0.8189854056851373,-1.1016005612990034,2
3cc49ff3,Gagan Bora,39,Female,Uttar Pradesh,Agra,977464,Middle Income,Postgraduate,IT Professional,Married,3,54,2024-07-31,297,51084,54,15,Groceries,71,38,12626.74,-0.2571682405764893,0.1274539718561937,-1.2127485552815125,-0.7536358627359038,2
7a312892,Onveer Bajwa,32,Other,West Bengal,Howrah,1015895,Middle Income,Undergraduate,Homemaker,Married,5,54,2024-09-28,18,7560,336,11,Education,13,103,1594.11,-0.2301316013379225,0.1274539718561937,1.4275693110438112,-1.0320076215863834,1
fda9c192,Pooja Bhargava,70,Male,Tamil Nadu,Madurai,1488941,High Income,Undergraduate,Homemaker,Divorced,2,33,2024-09-24,489,369684,133,42,Technology,27,21,150345.86,0.1026615616098815,-0.601648019149001,-0.4730850395378933,1.1253735095048345,0
3057e52e,Michael Bassi,68,Female,Karnataka,Hubli-Dharwad,298877,Low Income,Others,IT Professional,Divorced,3,40,2024-05-06,334,46426,39,3,Entertainment,71,54,21057.28,-0.7345618007487802,-0.3586140221472694,-1.353190994979668,-1.5887511392873428,2
80821496,Libni Sunder,70,Male,Gujarat,Surat,157097,Low Income,Undergraduate,Homemaker,Divorced,6,78,2024-09-27,88,80256,98,24,Groceries,25,85,38233.12,-0.8343056198334773,0.960713390147845,-0.8007840655002562,-0.1272994053223244,2
4b4ef502,Arjun Sehgal,32,Male,Kerala,Kochi,2249435,High Income,Postgraduate,Student,Married,3,36,2024-10-20,180,129240,356,8,Travel,51,110,30308.2,0.6376776143041804,-0.4974905918625446,1.6148258973080185,-1.2407864407242433,1
ca6c8492,Tanish Samra,20,Other,Uttar Pradesh,Lucknow,653164,Middle Income,Diploma,Government Employee,Single,7,31,2024-10-11,41,38294,20,34,Luxury Goods,32,25,17556.05,-0.4853169253639578,-0.6710863040066386,-1.5310847519306647,0.5686299918038749,0
052a49db,Vincent Savant,67,Female,Rajasthan,Kota,260858,Low Income,Postgraduate,Business Owner,Divorced,5,34,2024-03-18,480,453120,322,50,Education,17,38,205444.03,-0.7613085933696089,-0.5669288767201822,1.296489700658866,1.6821170272057937,3
806114f7,Nakul Ram,46,Male,Rajasthan,Udaipur,782485,Middle Income,Diploma,Homemaker,Single,4,55,2024-08-17,156,43524,270,44,Food & Beverages,106,90,9899.69,-0.3943381524210031,0.1621731142850126,0.8096225763719269,1.264559388930074,3
5a199266,Advay Sachar,39,Other,Kerala,Thiruvananthapuram,1378631,High Income,Others,Business Owner,Divorced,5,34,2024-05-12,143,102388,26,16,Luxury Goods,7,7,10402.61,0.0250572402441533,-0.5669288767201822,-1.4749077760514029,-0.6840429230232838,2
5cc69dce,Leela Choudhary,48,Male,Rajasthan,Udaipur,823999,Middle Income,Diploma,Government Employee,Single,7,10,2024-04-17,202,155742,219,35,Entertainment,71,24,44977.31,-0.3651325881278579,-1.4001882950118334,0.3321182813981982,0.6382229315164948,1
5a90923a,Imaran Mohanty,28,Other,Uttar Pradesh,Agra,177812,Low Income,Diploma,Business Owner,Single,3,79,2024-03-19,304,244112,358,43,Groceries,73,114,90535.82,-0.819732385157645,0.9954325325766638,1.6335515559344391,1.1949664492174543,3
d064f86e,Chaitaly Oommen,31,Female,Kerala,Kochi,4314779,High Income,Diploma,Student,Divorced,3,47,2024-07-19,35,19180,35,37,Electronics,27,2,3017.61,2.0906702668903336,-0.1155800251455378,-1.3906423122325091,0.7774088109417346,4
840aaf55,Aishani Naik,21,Female,Rajasthan,Jodhpur,3466675,High Income,Others,Homemaker,Married,1,36,2023-11-24,155,45415,237,29,Clothing,70,0,5254.01,1.4940195972542212,-0.4974905918625446,0.5006492090359849,0.2206652932407752,4
c9456a30,Charita Halder,32,Other,Kerala,Kochi,145825,Low Income,Others,IT Professional,Divorced,8,49,2024-08-16,34,3434,361,40,Food & Beverages,65,115,1236.55,-0.8422355981712027,-0.0461417402879002,1.6616400438740704,0.9861876300795944,3
51c4139f,Wridesh Mangat,23,Female,Gujarat,Vadodara,135162,Low Income,Others,Government Employee,Single,3,1,2024-01-30,45,43380,239,43,Entertainment,92,86,13348.93,-0.849737138183194,-1.7126605768712029,0.5193748676624056,1.1949664492174543,0
527c8746,Yatin Sami,24,Other,Delhi NCR,Noida,873407,Middle Income,Diploma,Government Employee,Married,6,62,2024-05-26,399,390621,245,15,Clothing,7,80,175625.97,-0.3303735063579558,0.4052071112867442,0.5755518435416678,-0.7536358627359038,2
1af0a60c,Daksh Nigam,27,Male,Uttar Pradesh,Lucknow,1039070,Middle Income,Diploma,Student,Married,4,21,2023-11-28,151,34126,8,25,Technology,117,19,16826.96,-0.2138277290901593,-1.0182777282948263,-1.643438703689189,-0.0577064656097044,0
3473a8ff,Zarna Jhaveri,49,Other,Punjab,Chandigarh,948368,Middle Income,Diploma,IT Professional,Divorced,1,7,2024-06-07,136,35632,292,24,Healthcare,73,14,14147.28,-0.2776376026874241,-1.50434572229829,1.015604821262555,-0.1272994053223244,1
bfb4832b,Rehaan Mand,23,Female,West Bengal,Durgapur,706027,Middle Income,Others,IT Professional,Divorced,1,29,2024-05-10,243,118341,347,4,Electronics,67,85,57151.37,-0.4481272123700634,-0.7405245888642762,1.5305604334891252,-1.519158199574723,1
64d5d76a,Sai Sha,42,Female,Tamil Nadu,Madurai,2397138,High Income,Diploma,IT Professional,Single,7,66,2024-09-08,260,115700,289,6,Technology,45,76,11730.5,0.7415883302744655,0.5440836810020194,0.987516333322924,-1.3799723201494831,1
aac1bbe1,Hardik Viswanathan,32,Male,Delhi NCR,Noida,529803,Middle Income,Undergraduate,Government Employee,Divorced,5,36,2024-02-20,266,133000,154,46,Technology,38,97,26964.45,-0.5721027715066248,-0.4974905918625446,-0.2764656239604756,1.403745268355314,0
0d8cfc98,Yashodhara Tandon,70,Other,Maharashtra,Pune,439226,Middle Income,Postgraduate,Business Owner,Divorced,8,98,2024-04-19,457,347320,121,10,Education,1,36,146699.45,-0.6358247062028769,1.655096238724221,-0.5854389912964177,-1.1016005612990034,2
f30fedd9,Rajata Ramakrishnan,61,Female,Maharashtra,Mumbai,1643841,High Income,Postgraduate,Homemaker,Married,3,79,2024-08-27,324,311364,362,21,Electronics,102,8,37938.99,0.2116354477448765,0.9954325325766638,1.6710028731872806,-0.3360782244601841,3
c2784596,Edhitha Sarin,36,Other,Delhi NCR,New Delhi,1271053,High Income,Diploma,Business Owner,Single,7,94,2023-11-27,107,14659,12,40,Education,38,110,5271.34,-0.0506250885010402,1.5162196690089458,-1.6059873864363476,0.9861876300795944,0
651e8924,Nicholas Dutta,20,Other,West Bengal,Siliguri,467701,Middle Income,Postgraduate,Business Owner,Single,3,44,2023-12-01,395,272550,0,39,Food & Beverages,22,97,91786.07,-0.6157922245521733,-0.2197374524319942,-1.7183413381948722,0.9165946903669744,0
0e151409,Saanvi Padmanabhan,67,Male,Gujarat,Rajkot,821348,Middle Income,Diploma,Government Employee,Divorced,5,83,2024-07-30,296,103896,291,29,Clothing,16,29,37144.23,-0.3669975963405362,1.134309102291939,1.0062419919493446,0.2206652932407752,3
c1fe428e,Vincent Wason,65,Male,Gujarat,Rajkot,3377436,High Income,Undergraduate,Homemaker,Married,8,33,2024-10-19,224,44800,293,32,Clothing,84,73,18187.4,1.4312389605544096,-0.601648019149001,1.0249676505757654,0.429444112378635,4
ca9d09ef,Gaurangi Manne,62,Male,Kerala,Thrissur,3649193,High Income,Others,IT Professional,Divorced,3,64,2023-11-19,216,212328,212,35,Entertainment,120,77,94559.55,1.6224230559345765,0.4746453961443818,0.2665784762057256,0.6382229315164948,4
b2d5b32d,Advay Sastry,51,Other,Delhi NCR,New Delhi,318067,Middle Income,Others,Business Owner,Divorced,3,93,2024-10-05,286,121550,99,31,Healthcare,113,94,16204.3,-0.7210614206653033,1.481500526580127,-0.7914212361870459,0.3598511726660151,2
1e83b9d4,Dhruv Badal,43,Other,Rajasthan,Jodhpur,198184,Low Income,Diploma,Homemaker,Married,7,15,2024-06-27,52,38532,159,46,Entertainment,5,96,10007.42,-0.8054004548261917,-1.226592582867739,-0.2296514773944238,1.403745268355314,0
91091255,Ira Chada,60,Female,Uttar Pradesh,Varanasi,155099,Low Income,Undergraduate,Business Owner,Single,5,76,2023-12-14,296,58312,228,4,Technology,5,52,19030.48,-0.8357112352272651,0.8912751052902074,0.4163837452170915,-1.519158199574723,2
5f46263d,Champak Dutt,52,Male,Kerala,Thrissur,216076,Low Income,Postgraduate,Government Employee,Married,2,33,2023-11-23,251,194023,132,13,Groceries,38,46,32530.73,-0.7928132322908312,-0.601648019149001,-0.4824478688511037,-0.8928217421611436,2
1a7e72e6,Harshil Mannan,62,Male,Tamil Nadu,Coimbatore,683752,Middle Income,Undergraduate,Student,Single,2,26,2024-04-06,370,317090,1,28,Healthcare,61,88,33777.57,-0.4637979245305348,-0.8446820161507326,-1.7089785088816618,0.1510723535281553,0
85a25c95,Baghyawati Sharma,37,Other,Gujarat,Vadodara,1369590,High Income,Diploma,Government Employee,Single,2,20,2024-06-29,420,42840,147,1,Travel,17,97,9235.48,0.0186967954117034,-1.0529968707236457,-0.3420054291529482,-1.7279370187125829,1
1f8f19b7,Yoshita Viswanathan,38,Male,Delhi NCR,New Delhi,1101144,Middle Income,Others,Homemaker,Divorced,3,41,2024-10-04,139,69917,173,5,Entertainment,14,90,15146.86,-0.1701579743584377,-0.3238948797184506,-0.0985718670094786,-1.449565259862103,2
c5b00ebb,Ria Chauhan,45,Other,West Bengal,Kolkata,820971,Middle Income,Undergraduate,Student,Divorced,8,36,2024-05-26,238,40936,208,18,Electronics,95,84,17631.14,-0.3672628200659907,-0.4974905918625446,0.2291271589528841,-0.544857043598044,1
ab9e6870,Saumya Mishra,38,Female,Maharashtra,Nashik,289552,Low Income,Postgraduate,Government Employee,Divorced,8,76,2024-10-17,90,87480,319,41,Clothing,71,97,21014.13,-0.741122042764331,0.8912751052902074,1.268401212719235,1.0557805697922145,3
75d59772,Udarsh Jha,55,Other,West Bengal,Howrah,3738819,High Income,Undergraduate,Government Employee,Single,6,97,2024-02-05,404,264620,310,25,Groceries,43,106,35462.55,1.6854759514719235,1.6203770962954025,1.1841357489003417,-0.0577064656097044,4
6842f56c,Sneha Raman,30,Other,Tamil Nadu,Coimbatore,4647738,High Income,Others,Government Employee,Married,3,21,2024-03-04,66,6864,136,47,Travel,97,90,1669.56,2.324910655228757,-1.0182777282948263,-0.4449965515982622,1.473338208067934,4
63db055b,Damini Sridhar,56,Male,Gujarat,Surat,2695982,High Income,Others,Homemaker,Single,3,5,2024-10-05,429,180609,123,19,Education,83,119,39883.93,0.9518284337484904,-1.5737840071559277,-0.566713332669997,-0.475264103885424,4
c50953fd,Ojasvi Bahri,55,Male,Kerala,Thiruvananthapuram,895332,Middle Income,Others,Government Employee,Divorced,3,72,2024-05-21,34,18428,24,14,Travel,14,44,8742.32,-0.3149490231203202,0.7523985355749322,-1.4936334346778233,-0.8232288024485237,2
8133d478,Peter Sodhi,59,Male,Tamil Nadu,Coimbatore,264620,Low Income,Undergraduate,IT Professional,Single,6,38,2024-09-05,24,7272,20,4,Technology,59,62,1537.53,-0.7586619842047293,-0.428052307004907,-1.5310847519306647,-1.519158199574723,2
1decaa98,Jai Bobal,45,Male,Rajasthan,Kota,4772977,High Income,Postgraduate,Homemaker,Married,5,81,2024-10-23,271,269374,135,32,Food & Beverages,92,9,39813.12,2.41301769542024,1.0648708174343011,-0.4543593809114726,0.429444112378635,4
d35a128b,Onveer Buch,64,Female,Maharashtra,Pune,1951688,High Income,Others,Homemaker,Married,3,64,2023-12-25,390,244920,246,16,Electronics,77,115,58478.68,0.4282092626254434,0.4746453961443818,0.5849146728548781,-0.6840429230232838,2
68f373c9,Jagat Goel,66,Female,Maharashtra,Pune,200845,Low Income,Postgraduate,Homemaker,Divorced,6,62,2024-08-23,389,213172,224,3,Entertainment,14,20,86644.79,-0.8035284115014324,0.4052071112867442,0.37893242796425,-1.5887511392873428,2
4a64329b,Liam Oza,20,Male,Tamil Nadu,Trichy,181875,Low Income,Postgraduate,Business Owner,Married,7,96,2024-05-31,463,88896,350,37,Groceries,28,108,36739.47,-0.8168740191191267,1.5856579538665834,1.5586489214287562,0.7774088109417346,3
0ccd36a1,Thomas Shukla,21,Other,Kerala,Thiruvananthapuram,232798,Low Income,Postgraduate,Government Employee,Single,5,55,2024-03-27,51,40596,12,3,Food & Beverages,108,102,5174.17,-0.7810491178689501,0.1621731142850126,-1.6059873864363476,-1.5887511392873428,2
dfe6b0b6,Amol Ram,67,Female,Kerala,Thrissur,4429565,High Income,Others,Student,Married,3,99,2024-01-16,155,90055,83,18,Healthcare,11,72,22369.91,2.171423504423526,1.68981538115304,-0.9412265051984116,-0.544857043598044,4
a7855a43,Mitali Grewal,42,Female,Rajasthan,Jaipur,4007306,High Income,Undergraduate,Homemaker,Married,7,79,2024-06-17,135,40230,195,5,Clothing,118,113,8119.17,1.8743595652015967,0.9954325325766638,0.1074103778811494,-1.449565259862103,4
92af7214,Balendra Vig,20,Male,Karnataka,Mangaluru,274818,Low Income,Undergraduate,Government Employee,Married,4,86,2024-04-25,95,50635,203,34,Groceries,60,107,14738.95,-0.7514875769045054,1.2384665295783954,0.1823130123868323,0.5686299918038749,3
809ae244,Gaurav Subramanian,40,Other,Delhi NCR,New Delhi,142780,Low Income,Postgraduate,Government Employee,Divorced,5,56,2024-05-18,295,103250,335,28,Entertainment,4,116,17821.61,-0.8443777897998732,0.1968922567138314,1.4182064817306008,0.1510723535281553,3
85db0ee6,Aryan Barman,55,Other,Maharashtra,Mumbai,169189,Low Income,Postgraduate,Business Owner,Single,6,72,2024-04-21,124,70556,260,42,Luxury Goods,29,71,24975.83,-0.8257987623051083,0.7523985355749322,0.7159942832398233,1.1253735095048345,3
5a522d42,Janaki Verma,33,Female,Karnataka,Mysuru,287226,Low Income,Others,Homemaker,Single,6,42,2024-07-18,451,373879,126,9,Luxury Goods,72,85,40983.62,-0.7427584098343761,-0.2891757372896318,-0.5386248447303659,-1.1711935010116232,2
af8b2cd8,Darpan Tak,33,Male,Punjab,Patiala,2938302,High Income,Undergraduate,Business Owner,Single,7,17,2024-05-18,159,71709,195,1,Clothing,76,58,12873.15,1.1223032696957596,-1.1571542980101015,0.1074103778811494,-1.7279370187125829,1
effffd2d,Ansh Yohannan,39,Male,Maharashtra,Nashik,266272,Low Income,Others,IT Professional,Married,5,78,2024-03-23,130,72020,238,41,Electronics,47,109,23232.79,-0.7574997836889449,0.960713390147845,0.5100120383491952,1.0557805697922145,3
03e3c0ad,Aarini Rana,22,Male,Rajasthan,Udaipur,591698,Middle Income,Others,Student,Divorced,3,95,2024-09-04,331,306506,325,49,Food & Beverages,44,40,81960.35,-0.5285589452811534,1.550938811437765,1.324578188598497,1.612524087493174,3
5e0b40f4,Balendra Mody,62,Male,Delhi NCR,Noida,2945064,High Income,Postgraduate,Business Owner,Single,7,46,2024-07-31,280,45360,111,47,Education,61,109,7596.72,1.127060412484945,-0.1502991675743566,-0.6790672844285214,1.473338208067934,4
438fa2cc,Parth Sarna,21,Female,Uttar Pradesh,Lucknow,4071436,High Income,Others,Homemaker,Married,8,42,2023-11-28,390,40560,161,38,Travel,39,5,14921.62,1.919475738977176,-0.2891757372896318,-0.210925818768003,0.8470017506543546,4
87b15adc,Omisha Pillay,62,Other,Gujarat,Vadodara,642016,Middle Income,Diploma,Student,Married,6,52,2024-06-13,122,104676,158,43,Education,25,35,44629.11,-0.4931596683118786,0.0580156869985561,-0.2390143067076341,1.1949664492174543,0
8f51ac54,Upkaar Dass,69,Female,Kerala,Kochi,4306053,High Income,Diploma,IT Professional,Married,5,71,2024-05-01,355,307075,324,5,Education,68,87,106634.44,2.084531428088436,0.7176793931461134,1.3152153592852869,-1.449565259862103,4
718ab0c8,Manan Dua,42,Female,Kerala,Thrissur,1098374,Middle Income,Diploma,Student,Married,6,6,2024-01-09,318,166632,105,23,Clothing,37,65,20011.88,-0.1721067004048802,-1.5390648647271086,-0.7352442603077836,-0.1968923450349443,0
b5b4f159,Hiral Aggarwal,56,Male,West Bengal,Durgapur,1055384,Middle Income,Diploma,Business Owner,Single,8,9,2024-09-29,244,72468,186,16,Luxury Goods,114,44,22249.97,-0.2023506472411838,-1.4349074374406523,0.0231449140622561,-0.6840429230232838,1
927503a0,Ekalinga Andra,66,Other,Uttar Pradesh,Lucknow,155116,Low Income,Others,Homemaker,Single,2,29,2024-06-24,248,65472,301,45,Clothing,109,77,28640.82,-0.8356992755367273,-0.7405245888642762,1.0998702850814484,1.3341523286426942,3
c0a0f831,Yochana Dhillon,46,Female,Rajasthan,Udaipur,257097,Low Income,Others,Business Owner,Married,1,82,2024-04-30,229,40304,182,7,Luxury Goods,68,47,12714.86,-0.7639544990232804,1.0995899598631202,-0.0143064031905853,-1.310379380436863,2
12b9cb4c,Vyanjana Pingle,35,Male,Tamil Nadu,Coimbatore,166154,Low Income,Postgraduate,Homemaker,Divorced,7,86,2024-02-09,489,415161,339,42,Groceries,74,110,121159.38,-0.8279339188216978,1.2384665295783954,1.4556577989834425,1.1253735095048345,3
5d14e124,Irya Varma,49,Male,Kerala,Kozhikode,2563598,High Income,Postgraduate,IT Professional,Divorced,1,80,2024-07-31,146,28324,275,40,Food & Beverages,66,58,4392.54,0.8586948059751193,1.0301516750054829,0.8564367229379788,0.9861876300795944,3
cb24d826,Nathan Pant,35,Female,Maharashtra,Nagpur,181869,Low Income,Others,Homemaker,Divorced,3,85,2024-03-27,441,377937,245,6,Clothing,23,58,53239.86,-0.8168782401863753,1.2037473871495763,0.5755518435416678,-1.3799723201494831,2
7021cb7b,Gaurika Kashyap,55,Female,Maharashtra,Pune,384218,Middle Income,Others,Homemaker,Married,2,78,2024-05-20,267,265131,221,32,Clothing,15,99,59232.8,-0.67452345073815,0.960713390147845,0.3508439400246189,0.429444112378635,3
7b5a71c2,Irya Chacko,42,Male,Punjab,Amritsar,2657549,High Income,Diploma,IT Professional,Married,2,76,2024-04-21,134,118054,6,35,Luxury Goods,60,42,27860.63,0.9247903874875074,0.8912751052902074,-1.66216436231561,0.6382229315164948,4
41e76940,Aarnav Nigam,40,Female,Punjab,Ludhiana,1485286,High Income,Others,Student,Married,3,35,2024-05-27,1,642,51,12,Luxury Goods,30,99,263.96,0.1000902281442688,-0.5322097342913634,-1.2408370432211435,-0.9624146818737636,2
b46eca5e,Chatura Viswanathan,69,Female,Tamil Nadu,Chennai,2323188,High Income,Undergraduate,Student,Divorced,4,27,2024-05-07,14,7028,113,27,Clothing,41,72,2877.38,0.6895636764353249,-0.8099628737219138,-0.6603416258021007,0.0814794138155354,0
1cf261e6,Sanya Puri,54,Male,Kerala,Thiruvananthapuram,916859,Middle Income,Undergraduate,Homemaker,Divorced,5,29,2024-07-25,372,52080,242,39,Entertainment,120,47,18444.46,-0.2998045373435091,-0.7405245888642762,0.5474633556020366,0.9165946903669744,0
056575fa,Hiral Choudhary,65,Male,Kerala,Kochi,2190351,High Income,Postgraduate,IT Professional,Single,6,15,2024-06-23,212,77804,97,33,Travel,62,46,18414.5,0.5961113580846836,-1.226592582867739,-0.8101468948134666,0.499037052091255,0
cfbc4a2e,Shivani Deol,19,Male,Tamil Nadu,Madurai,802630,Middle Income,Postgraduate,IT Professional,Married,7,37,2024-10-13,109,84584,356,13,Travel,37,8,27289.45,-0.3801659191337889,-0.4627714494337258,1.6148258973080185,-0.8928217421611436,1
73f3dda8,Lohit Basu,43,Female,Maharashtra,Mumbai,2012916,High Income,Diploma,Government Employee,Divorced,7,6,2023-12-10,409,160328,94,14,Electronics,111,22,53748.25,0.4712838468751107,-1.5390648647271086,-0.8382353827530976,-0.8232288024485237,1
f40046e7,Quincy Babu,27,Male,West Bengal,Siliguri,944825,Middle Income,Diploma,Government Employee,Married,6,49,2024-04-22,466,255368,364,9,Technology,63,89,50671.11,-0.2801301428977294,-0.0461417402879002,1.6897285318137014,-1.1711935010116232,1
d96cc5e7,Pooja Dewan,54,Female,West Bengal,Kolkata,405280,Middle Income,Others,Student,Married,5,90,2024-05-21,95,42750,45,49,Electronics,68,39,18626.42,-0.6597060976731063,1.3773430992936706,-1.2970140191004056,1.612524087493174,0
20a62ef3,Yahvi Krishna,52,Male,Kerala,Thrissur,260436,Low Income,Postgraduate,Government Employee,Divorced,6,8,2024-01-23,68,17816,208,2,Electronics,71,53,8179.58,-0.7616054750994279,-1.469626579869471,0.2291271589528841,-1.6583440789999628,1
e07870f0,Darika Purohit,69,Male,Rajasthan,Jaipur,4843624,High Income,Diploma,IT Professional,Married,7,37,2024-02-04,416,153920,308,10,Luxury Goods,43,106,23833.88,2.4627186517390194,-0.4627714494337258,1.1654100902739208,-1.1016005612990034,4
a897595f,Ryan Pingle,43,Other,Delhi NCR,Noida,192528,Low Income,Diploma,Government Employee,Single,5,37,2024-11-05,432,359856,217,41,Groceries,84,56,51905.36,-0.8093795142192164,-0.4627714494337258,0.3133926227717775,1.0557805697922145,0
6da4ea70,Om Pillay,29,Other,Tamil Nadu,Coimbatore,1153916,Middle Income,Others,Student,Married,8,60,2024-08-13,309,132561,54,45,Education,67,29,44283.65,-0.1330322808844806,0.3357688264291066,-1.2127485552815125,1.3341523286426942,0
2f03c0a8,Anmol Grover,40,Female,Kerala,Kochi,4403652,High Income,Postgraduate,Government Employee,Divorced,5,7,2024-06-25,340,50660,55,5,Education,106,58,14404.21,2.15319341848798,-1.50434572229829,-1.2033857259683018,-1.449565259862103,4
e141a113,Eiravati Balan,47,Other,Tamil Nadu,Chennai,3756757,High Income,Undergraduate,Homemaker,Single,2,47,2024-06-19,10,7090,58,40,Food & Beverages,50,69,777.27,1.6980955355228566,-0.1155800251455378,-1.1752972380286708,0.9861876300795944,4
f08d19c3,Nathaniel Dyal,26,Male,Uttar Pradesh,Lucknow,223733,Low Income,Postgraduate,Government Employee,Married,8,76,2024-06-28,228,201324,250,8,Technology,80,46,99143.25,-0.7874264469703945,0.8912751052902074,0.6223659901077195,-1.2407864407242433,2
b6016d32,Anusha Sodhi,70,Other,Kerala,Thiruvananthapuram,1066553,Middle Income,Diploma,Homemaker,Single,1,85,2024-02-14,130,114920,50,3,Technology,28,52,40261.56,-0.1944931305578929,1.2037473871495763,-1.2501998725343535,-1.5887511392873428,2
5af88b46,Rushil Munshi,66,Female,West Bengal,Siliguri,199765,Low Income,Undergraduate,Government Employee,Married,2,54,2024-11-05,178,79744,357,13,Luxury Goods,91,114,36639.63,-0.8042882036061825,0.1274539718561937,1.624188726621229,-0.8928217421611436,1
19000ebe,Vasudha Borde,55,Female,Gujarat,Vadodara,440534,Middle Income,Diploma,Government Employee,Divorced,1,45,2024-05-29,24,13704,45,30,Healthcare,110,75,6305.72,-0.6349045135426795,-0.1850183100031754,-1.2970140191004056,0.2902582329533952,0
e7faec36,Panini Srivastava,58,Male,Tamil Nadu,Trichy,2254829,High Income,Diploma,Homemaker,Divorced,7,56,2024-11-02,180,24300,167,40,Technology,46,108,3395.89,0.6414723537606825,0.1968922567138314,-0.1547488428887408,0.9861876300795944,0
873b05c1,Barkha Ratta,21,Female,Kerala,Thiruvananthapuram,3078298,High Income,Undergraduate,IT Professional,Single,5,43,2024-09-17,202,48682,354,44,Healthcare,57,15,6339.66,1.2207920247852029,-0.254456594860813,1.5961002386815977,1.264559388930074,4
f6e154d0,Samaksh Mitter,36,Other,Delhi NCR,New Delhi,745597,Middle Income,Undergraduate,Student,Single,7,43,2024-02-21,52,46904,307,40,Healthcare,36,28,15123.84,-0.4202892738654685,-0.254456594860813,1.1560472609607104,0.9861876300795944,3
fcb85380,Urishilla Chacko,55,Male,Maharashtra,Pune,149799,Low Income,Diploma,Business Owner,Divorced,7,94,2024-10-01,133,86583,113,46,Groceries,17,43,8736.79,-0.8394398446302055,1.5162196690089458,-0.6603416258021007,1.403745268355314,3
fdf7fac7,Lajita Chauhan,49,Female,Uttar Pradesh,Varanasi,4124521,High Income,Undergraduate,IT Professional,Single,5,29,2024-07-23,380,136800,178,12,Groceries,80,78,60767.12,1.956821631459269,-0.7405245888642762,-0.0517577204434268,-0.9624146818737636,4
537c8d30,Pratyush Mallick,18,Female,Rajasthan,Udaipur,234339,Low Income,Postgraduate,Student,Divorced,6,71,2024-11-08,314,96712,51,19,Technology,41,120,19383.83,-0.779965007097265,0.7176793931461134,-1.2408370432211435,-0.475264103885424,2
1133ea8e,Faqid Mangal,68,Female,Delhi NCR,New Delhi,754782,Middle Income,Postgraduate,Student,Divorced,8,91,2024-10-19,491,344191,153,44,Technology,4,82,44044.27,-0.4138275234190519,1.4120622417224893,-0.285828453273686,1.264559388930074,3
